8-String Guitar

-14 Frets
    S   8              7              6              5              4              3              2              1

    0   E1   20.60172  A2   27.5      D2   36.7081   G2   48.99943  C3   65.40639  F3   87.30706  A4   110       D4   146.8324 
    4   A2   27.5      D2   36.7081   G2   48.99943  C3   65.40639  F3   87.30706  Bb4  116.5409  D4   146.8324  G4   195.9977
    5   Bb2  29.13524  D#2  38.89087  G#2  51.91309  C#3  69.29566  F#3  92.49861  B4   123.4708  D#4  155.5635  G#4  207.6523
    6   B2   30.86771  E2   41.20344  A3   55        D3   73.41619  G3   97.99886  C4   130.8128  E4   164.8138  A5   220
    7   C2   32.7032   F2   43.65353  Bb3  58.27047  D#3  77.78175  G#3  103.8262  C#4  138.5913  F4   174.6141  Bb5  233.0819
    8   C#2  34.64783  F#2  46.2493   B3   61.73541  E3   82.40689  A4   110       D4   146.8324  F#4  184.9972  B5   246.9417
    9   D2   36.7081   G2   48.99943  C3   65.40639  F3   87.30706  Bb4  116.5409  D#4  155.5635  G4   195.9977  C5   261.6256
    10  D#2  38.89087  G#2  51.91309  C#3  69.29566  F#3  92.49861  B4   123.4708  E4   164.8138  G#4  207.6523  C#5  277.1826
    11  E2   41.20344  A3   55        D3   73.41619  G3   97.99886  C4   130.8128  F4   174.6141  A5   220       D5   293.6648
    12  F2   43.65353  Bb3  58.27047  D#3  77.78175  G#3  103.8262  C#4  138.5913  F#4  184.9972  Bb5  233.0819  D#5  311.127
    13  F#2  46.2493   B3   61.73541  E3   82.40689  A4   110       D4   146.8324  G4   195.9977  B5   246.9417  E5   329.6276
    14  G2   48.99943  C3   65.40639  F3   87.30706  Bb4  116.5409  D#4  155.5635  G#4  207.6523  C5   261.6256  F5   349.2282
    15  G#2  51.91309  C#3  69.29566  F#3  92.49861  B4   123.4708  E4   164.8138  A5   220       C#5  277.1826  F#5  369.9944
    16  A3   55        D3   73.41619  G3   97.99886  C4   130.8128  F4   174.6141  Bb5  233.0819  D5   293.6648  G5   391.9954
    17  Bb3  58.27047  D#3  77.78175  G#3  103.8262  C#4  138.5913  F#4  184.9972  B5   246.9417  D#5  311.127   G#5  415.3047
    18  B3   61.73541  E3   82.40689  A4   110       D4   146.8324  G4   195.9977  C5   261.6256  E5   329.6276  A6   440
    19  C3   65.40639  F3   87.30706  Bb4  116.5409  D#4  155.5635  G#4  207.6523  C#5  277.1826  F5   349.2282  Bb6  466.1638
    20  C#2  69.29566  F#3  92.49861  B4   123.4708  E4   164.8324  A5   220       D5   293.6648  F#5  369.9944  B6   493.8833
    21  D3   73.41619  G3   97.99886  C4   130.8128  F4   174.6141  Bb5  233.0819  D#5  311.127   G5   391.9954  C6   523.2511
    22  D#3  77.78175  G#3  103.8262  C#4  138.5913  F#4  184.9972  B5   246.9417  E5   329.6276  G#5  415.3047  C#6  554.3653
    23  E3   82.40689  A4   110       D4   146.8324  G4   195.9977  C5   261.6256  F5   349.2282  A6   440       D6   587.3295
    24  F3   87.30706  Bb4  116.5409  D#4  155.5635  G#4  207.6523  C#5  277.1826  F#5  369.9944  Bb6  466.1638  D#6  622.254

-12 Frets
    S   8              7              6              5              4              3              2              1

    0   F#1  23.12465  B2   30.86771  E2   41.20344  A3   55        D3   73.41619  G3   97.99886  B4   123.4708  E4   164.8138
    1   G1   24.49971  C2   32.7032   F2   43.65353  Bb3  58.27047  D#3  77.78175  G#3  103.8262  C4   130.8128  F4   174.6141
    2   G#1  25.95654  C#2  34.64783  F#2  46.2493   B3   61.73541  E3   82.40689  A4   110       C#4  138.5913  F#4  184.9972
    3   A2   27.5      D2   36.7081   G2   48.99943  C3   65.40639  F3   87.30706  Bb4  116.5409  D4   146.8324  G4   195.9977
    4   Bb2  29.13524  D#2  38.89087  G#2  51.91309  C#3  69.29566  F#3  92.49861  B4   123.4708  D#4  155.5635  G#4  207.6523
    5   B2   30.86771  E2   41.20344  A3   55        D3   73.41619  G3   97.99886  C4   130.8128  E4   164.8138  A5   220
    6   C2   32.7032   F2   43.65353  Bb3  58.27047  D#3  77.78175  G#3  103.8262  C#4  138.5913  F4   174.6141  Bb5  233.0819
    7   C#2  34.64783  F#2  46.2493   B3   61.73541  E3   82.40689  A4   110       D4   146.8324  F#4  184.9972  B5   246.9417
    8   D2   36.7081   G2   48.99943  C3   65.40639  F3   87.30706  Bb4  116.5409  D#4  155.5635  G4   195.9977  C5   261.6256
    9   D#2  38.89087  G#2  51.91309  C#3  69.29566  F#3  92.49861  B4   123.4708  E4   164.8138  G#4  207.6523  C#5  277.1826
    10  E2   41.20344  A3   55        D3   73.41619  G3   97.99886  C4   130.8128  F4   174.6141  A5   220       D5   293.6648
    11  F2   43.65353  Bb3  58.27047  D#3  77.78175  G#3  103.8262  C#4  138.5913  F#4  184.9972  Bb5  233.0819  D#5  311.127
    12  F#2  46.2493   B3   61.73541  E3   82.40689  A4   110       D4   146.8324  G4   195.9977  B5   246.9417  E5   329.6276
    13  G2   48.99943  C3   65.40639  F3   87.30706  Bb4  116.5409  D#4  155.5635  G#4  207.6523  C5   261.6256  F5   349.2282
    14  G#2  51.91309  C#3  69.29566  F#3  92.49861  B4   123.4708  E4   164.8138  A5   220       C#5  277.1826  F#5  369.9944
    15  A3   55        D3   73.41619  G3   97.99886  C4   130.8128  F4   174.6141  Bb5  233.0819  D5   293.6648  G5   391.9954
    16  Bb3  58.27047  D#3  77.78175  G#3  103.8262  C#4  138.5913  F#4  184.9972  B5   246.9417  D#5  311.127   G#5  415.3047
    17  B3   61.73541  E3   82.40689  A4   110       D4   146.8324  G4   195.9977  C5   261.6256  E5   329.6276  A6   440
    18  C3   65.40639  F3   87.30706  Bb4  116.5409  D#4  155.5635  G#4  207.6523  C#5  277.1826  F5   349.2282  Bb6  466.1638
    19  C#2  69.29566  F#3  92.49861  B4   123.4708  E4   164.8324  A5   220       D5   293.6648  F#5  369.9944  B6   493.8833
    20  D3   73.41619  G3   97.99886  C4   130.8128  F4   174.6141  Bb5  233.0819  D#5  311.127   G5   391.9954  C6   523.2511
    21  D#3  77.78175  G#3  103.8262  C#4  138.5913  F#4  184.9972  B5   246.9417  E5   329.6276  G#5  415.3047  C#6  554.3653
    22  E3   82.40689  A4   110       D4   146.8324  G4   195.9977  C5   261.6256  F5   349.2282  A6   440       D6   587.3295
    23  F3   87.30706  Bb4  116.5409  D#4  155.5635  G#4  207.6523  C#5  277.1826  F#5  369.9944  Bb6  466.1638  D#6  622.254
    24  F#3  92.49861  B4   123.4708  E4   164.8138  A5   220       D5   293.6648  G5   391.9954  B6   493.8833  E6   659.2551

-11 Frets
    S   8              7              6              5              4              3              2              1

    0   G1   24.49971  C2   32.7032   F2   43.65353  Bb3  58.27047  D#3  77.78175  G#3  103.8262  C4   130.8128  F4   174.6141
    1   G#1  25.95654  C#2  34.64783  F#2  46.2493   B3   61.73541  E3   82.40689  A4   110       C#4  138.5913  F#4  184.9972
    2   A2   27.5      D2   36.7081   G2   48.99943  C3   65.40639  F3   87.30706  Bb4  116.5409  D4   146.8324  G4   195.9977
    3   Bb2  29.13524  D#2  38.89087  G#2  51.91309  C#3  69.29566  F#3  92.49861  B4   123.4708  D#4  155.5635  G#4  207.6523
    4   B2   30.86771  E2   41.20344  A3   55        D3   73.41619  G3   97.99886  C4   130.8128  E4   164.8138  A5   220
    5   C2   32.7032   F2   43.65353  Bb3  58.27047  D#3  77.78175  G#3  103.8262  C#4  138.5913  F4   174.6141  Bb5  233.0819
    6   C#2  34.64783  F#2  46.2493   B3   61.73541  E3   82.40689  A4   110       D4   146.8324  F#4  184.9972  B5   246.9417
    7   D2   36.7081   G2   48.99943  C3   65.40639  F3   87.30706  Bb4  116.5409  D#4  155.5635  G4   195.9977  C5   261.6256
    8   D#2  38.89087  G#2  51.91309  C#3  69.29566  F#3  92.49861  B4   123.4708  E4   164.8138  G#4  207.6523  C#5  277.1826
    9   E2   41.20344  A3   55        D3   73.41619  G3   97.99886  C4   130.8128  F4   174.6141  A5   220       D5   293.6648
    10  F2   43.65353  Bb3  58.27047  D#3  77.78175  G#3  103.8262  C#4  138.5913  F#4  184.9972  Bb5  233.0819  D#5  311.127
    11  F#2  46.2493   B3   61.73541  E3   82.40689  A4   110       D4   146.8324  G4   195.9977  B5   246.9417  E5   329.6276
    12  G2   48.99943  C3   65.40639  F3   87.30706  Bb4  116.5409  D#4  155.5635  G#4  207.6523  C5   261.6256  F5   349.2282
    13  G#2  51.91309  C#3  69.29566  F#3  92.49861  B4   123.4708  E4   164.8138  A5   220       C#5  277.1826  F#5  369.9944
    14  A3   55        D3   73.41619  G3   97.99886  C4   130.8128  F4   174.6141  Bb5  233.0819  D5   293.6648  G5   391.9954
    15  Bb3  58.27047  D#3  77.78175  G#3  103.8262  C#4  138.5913  F#4  184.9972  B5   246.9417  D#5  311.127   G#5  415.3047
    16  B3   61.73541  E3   82.40689  A4   110       D4   146.8324  G4   195.9977  C5   261.6256  E5   329.6276  A6   440
    17  C3   65.40639  F3   87.30706  Bb4  116.5409  D#4  155.5635  G#4  207.6523  C#5  277.1826  F5   349.2282  Bb6  466.1638
    18  C#2  69.29566  F#3  92.49861  B4   123.4708  E4   164.8324  A5   220       D5   293.6648  F#5  369.9944  B6   493.8833
    19  D3   73.41619  G3   97.99886  C4   130.8128  F4   174.6141  Bb5  233.0819  D#5  311.127   G5   391.9954  C6   523.2511
    20  D#3  77.78175  G#3  103.8262  C#4  138.5913  F#4  184.9972  B5   246.9417  E5   329.6276  G#5  415.3047  C#6  554.3653
    21  E3   82.40689  A4   110       D4   146.8324  G4   195.9977  C5   261.6256  F5   349.2282  A6   440       D6   587.3295
    22  F3   87.30706  Bb4  116.5409  D#4  155.5635  G#4  207.6523  C#5  277.1826  F#5  369.9944  Bb6  466.1638  D#6  622.254
    23  F#3  92.49861  B4   123.4708  E4   164.8138  A5   220       D5   293.6648  G5   391.9954  B6   493.8833  E6   659.2551
    24  G3   97.9986   C4   130.8128  F4   174.6141  Bb5  233.0819  D#5  311.127   G#5  415.3047  C6   523.2511  F6   698.4565

-10 Frets
    S   8              7              6              5              4              3              2              1

    0   G#1  25.95654  C#2  34.64783  F#2  46.2493   B3   61.73541  E3   82.40689  A4   110       C#4  138.5913  F#4  184.9972
    1   A2   27.5      D2   36.7081   G2   48.99943  C3   65.40639  F3   87.30706  Bb4  116.5409  D4   146.8324  G4   195.9977
    2   Bb2  29.13524  D#2  38.89087  G#2  51.91309  C#3  69.29566  F#3  92.49861  B4   123.4708  D#4  155.5635  G#4  207.6523
    3   B2   30.86771  E2   41.20344  A3   55        D3   73.41619  G3   97.99886  C4   130.8128  E4   164.8138  A5   220
    4   C2   32.7032   F2   43.65353  Bb3  58.27047  D#3  77.78175  G#3  103.8262  C#4  138.5913  F4   174.6141  Bb5  233.0819
    5   C#2  34.64783  F#2  46.2493   B3   61.73541  E3   82.40689  A4   110       D4   146.8324  F#4  184.9972  B5   246.9417
    6   D2   36.7081   G2   48.99943  C3   65.40639  F3   87.30706  Bb4  116.5409  D#4  155.5635  G4   195.9977  C5   261.6256
    7   D#2  38.89087  G#2  51.91309  C#3  69.29566  F#3  92.49861  B4   123.4708  E4   164.8138  G#4  207.6523  C#5  277.1826
    8   E2   41.20344  A3   55        D3   73.41619  G3   97.99886  C4   130.8128  F4   174.6141  A5   220       D5   293.6648
    9   F2   43.65353  Bb3  58.27047  D#3  77.78175  G#3  103.8262  C#4  138.5913  F#4  184.9972  Bb5  233.0819  D#5  311.127
    10  F#2  46.2493   B3   61.73541  E3   82.40689  A4   110       D4   146.8324  G4   195.9977  B5   246.9417  E5   329.6276
    11  G2   48.99943  C3   65.40639  F3   87.30706  Bb4  116.5409  D#4  155.5635  G#4  207.6523  C5   261.6256  F5   349.2282
    12  G#2  51.91309  C#3  69.29566  F#3  92.49861  B4   123.4708  E4   164.8138  A5   220       C#5  277.1826  F#5  369.9944
    13  A3   55        D3   73.41619  G3   97.99886  C4   130.8128  F4   174.6141  Bb5  233.0819  D5   293.6648  G5   391.9954
    14  Bb3  58.27047  D#3  77.78175  G#3  103.8262  C#4  138.5913  F#4  184.9972  B5   246.9417  D#5  311.127   G#5  415.3047
    15  B3   61.73541  E3   82.40689  A4   110       D4   146.8324  G4   195.9977  C5   261.6256  E5   329.6276  A6   440
    16  C3   65.40639  F3   87.30706  Bb4  116.5409  D#4  155.5635  G#4  207.6523  C#5  277.1826  F5   349.2282  Bb6  466.1638
    17  C#2  69.29566  F#3  92.49861  B4   123.4708  E4   164.8324  A5   220       D5   293.6648  F#5  369.9944  B6   493.8833
    18  D3   73.41619  G3   97.99886  C4   130.8128  F4   174.6141  Bb5  233.0819  D#5  311.127   G5   391.9954  C6   523.2511
    19  D#3  77.78175  G#3  103.8262  C#4  138.5913  F#4  184.9972  B5   246.9417  E5   329.6276  G#5  415.3047  C#6  554.3653
    20  E3   82.40689  A4   110       D4   146.8324  G4   195.9977  C5   261.6256  F5   349.2282  A6   440       D6   587.3295
    21  F3   87.30706  Bb4  116.5409  D#4  155.5635  G#4  207.6523  C#5  277.1826  F#5  369.9944  Bb6  466.1638  D#6  622.254
    22  F#3  92.49861  B4   123.4708  E4   164.8138  A5   220       D5   293.6648  G5   391.9954  B6   493.8833  E6   659.2551
    23  G3   97.9986   C4   130.8128  F4   174.6141  Bb5  233.0819  D#5  311.127   G#5  415.3047  C6   523.2511  F6   698.4565
    24  G#3  103.8262  C#4  138.5913  F#4  184.9972  B5   246.9417  E5   329.6276  A6   440       C#6  554.3653  F#6  739.9888

-9 Frets
    S   8              7              6              5              4              3              2              1

    0   A2   27.5      D2   36.7081   G2   48.99943  C3   65.40639  F3   87.30706  Bb4  116.5409  D4   146.8324  G4   195.9977
    1   Bb2  29.13524  D#2  38.89087  G#2  51.91309  C#3  69.29566  F#3  92.49861  B4   123.4708  D#4  155.5635  G#4  207.6523
    2   B2   30.86771  E2   41.20344  A3   55        D3   73.41619  G3   97.99886  C4   130.8128  E4   164.8138  A5   220
    3   C2   32.7032   F2   43.65353  Bb3  58.27047  D#3  77.78175  G#3  103.8262  C#4  138.5913  F4   174.6141  Bb5  233.0819
    4   C#2  34.64783  F#2  46.2493   B3   61.73541  E3   82.40689  A4   110       D4   146.8324  F#4  184.9972  B5   246.9417
    5   D2   36.7081   G2   48.99943  C3   65.40639  F3   87.30706  Bb4  116.5409  D#4  155.5635  G4   195.9977  C5   261.6256
    6   D#2  38.89087  G#2  51.91309  C#3  69.29566  F#3  92.49861  B4   123.4708  E4   164.8138  G#4  207.6523  C#5  277.1826
    7   E2   41.20344  A3   55        D3   73.41619  G3   97.99886  C4   130.8128  F4   174.6141  A5   220       D5   293.6648
    8   F2   43.65353  Bb3  58.27047  D#3  77.78175  G#3  103.8262  C#4  138.5913  F#4  184.9972  Bb5  233.0819  D#5  311.127
    9   F#2  46.2493   B3   61.73541  E3   82.40689  A4   110       D4   146.8324  G4   195.9977  B5   246.9417  E5   329.6276
    10  G2   48.99943  C3   65.40639  F3   87.30706  Bb4  116.5409  D#4  155.5635  G#4  207.6523  C5   261.6256  F5   349.2282
    11  G#2  51.91309  C#3  69.29566  F#3  92.49861  B4   123.4708  E4   164.8138  A5   220       C#5  277.1826  F#5  369.9944
    12  A3   55        D3   73.41619  G3   97.99886  C4   130.8128  F4   174.6141  Bb5  233.0819  D5   293.6648  G5   391.9954
    13  Bb3  58.27047  D#3  77.78175  G#3  103.8262  C#4  138.5913  F#4  184.9972  B5   246.9417  D#5  311.127   G#5  415.3047
    14  B3   61.73541  E3   82.40689  A4   110       D4   146.8324  G4   195.9977  C5   261.6256  E5   329.6276  A6   440
    15  C3   65.40639  F3   87.30706  Bb4  116.5409  D#4  155.5635  G#4  207.6523  C#5  277.1826  F5   349.2282  Bb6  466.1638
    16  C#2  69.29566  F#3  92.49861  B4   123.4708  E4   164.8324  A5   220       D5   293.6648  F#5  369.9944  B6   493.8833
    17  D3   73.41619  G3   97.99886  C4   130.8128  F4   174.6141  Bb5  233.0819  D#5  311.127   G5   391.9954  C6   523.2511
    18  D#3  77.78175  G#3  103.8262  C#4  138.5913  F#4  184.9972  B5   246.9417  E5   329.6276  G#5  415.3047  C#6  554.3653
    19  E3   82.40689  A4   110       D4   146.8324  G4   195.9977  C5   261.6256  F5   349.2282  A6   440       D6   587.3295
    20  F3   87.30706  Bb4  116.5409  D#4  155.5635  G#4  207.6523  C#5  277.1826  F#5  369.9944  Bb6  466.1638  D#6  622.254
    21  F#3  92.49861  B4   123.4708  E4   164.8138  A5   220       D5   293.6648  G5   391.9954  B6   493.8833  E6   659.2551
    22  G3   97.9986   C4   130.8128  F4   174.6141  Bb5  233.0819  D#5  311.127   G#5  415.3047  C6   523.2511  F6   698.4565
    23  G#3  103.8262  C#4  138.5913  F#4  184.9972  B5   246.9417  E5   329.6276  A6   440       C#6  554.3653  F#6  739.9888
    24  A4   110       D4   146.8324  G4   195.9977  C5   261.6256  F5   349.2282  Bb6  466.1638  D6   587.3295  G6   783.9909

-8 Frets
    S   8              7              6              5              4              3              2              1

    0   Bb2  29.13524  D#2  38.89087  G#2  51.91309  C#3  69.29566  F#3  92.49861  B4   123.4708  D#4  155.5635  G#4  207.6523
    1   B2   30.86771  E2   41.20344  A3   55        D3   73.41619  G3   97.99886  C4   130.8128  E4   164.8138  A5   220
    2   C2   32.7032   F2   43.65353  Bb3  58.27047  D#3  77.78175  G#3  103.8262  C#4  138.5913  F4   174.6141  Bb5  233.0819
    3   C#2  34.64783  F#2  46.2493   B3   61.73541  E3   82.40689  A4   110       D4   146.8324  F#4  184.9972  B5   246.9417
    4   D2   36.7081   G2   48.99943  C3   65.40639  F3   87.30706  Bb4  116.5409  D#4  155.5635  G4   195.9977  C5   261.6256
    5   D#2  38.89087  G#2  51.91309  C#3  69.29566  F#3  92.49861  B4   123.4708  E4   164.8138  G#4  207.6523  C#5  277.1826
    6   E2   41.20344  A3   55        D3   73.41619  G3   97.99886  C4   130.8128  F4   174.6141  A5   220       D5   293.6648
    7   F2   43.65353  Bb3  58.27047  D#3  77.78175  G#3  103.8262  C#4  138.5913  F#4  184.9972  Bb5  233.0819  D#5  311.127
    8   F#2  46.2493   B3   61.73541  E3   82.40689  A4   110       D4   146.8324  G4   195.9977  B5   246.9417  E5   329.6276
    9   G2   48.99943  C3   65.40639  F3   87.30706  Bb4  116.5409  D#4  155.5635  G#4  207.6523  C5   261.6256  F5   349.2282
    10  G#2  51.91309  C#3  69.29566  F#3  92.49861  B4   123.4708  E4   164.8138  A5   220       C#5  277.1826  F#5  369.9944
    11  A3   55        D3   73.41619  G3   97.99886  C4   130.8128  F4   174.6141  Bb5  233.0819  D5   293.6648  G5   391.9954
    12  Bb3  58.27047  D#3  77.78175  G#3  103.8262  C#4  138.5913  F#4  184.9972  B5   246.9417  D#5  311.127   G#5  415.3047
    13  B3   61.73541  E3   82.40689  A4   110       D4   146.8324  G4   195.9977  C5   261.6256  E5   329.6276  A6   440
    14  C3   65.40639  F3   87.30706  Bb4  116.5409  D#4  155.5635  G#4  207.6523  C#5  277.1826  F5   349.2282  Bb6  466.1638
    15  C#2  69.29566  F#3  92.49861  B4   123.4708  E4   164.8324  A5   220       D5   293.6648  F#5  369.9944  B6   493.8833
    16  D3   73.41619  G3   97.99886  C4   130.8128  F4   174.6141  Bb5  233.0819  D#5  311.127   G5   391.9954  C6   523.2511
    17  D#3  77.78175  G#3  103.8262  C#4  138.5913  F#4  184.9972  B5   246.9417  E5   329.6276  G#5  415.3047  C#6  554.3653
    18  E3   82.40689  A4   110       D4   146.8324  G4   195.9977  C5   261.6256  F5   349.2282  A6   440       D6   587.3295
    19  F3   87.30706  Bb4  116.5409  D#4  155.5635  G#4  207.6523  C#5  277.1826  F#5  369.9944  Bb6  466.1638  D#6  622.254
    20  F#3  92.49861  B4   123.4708  E4   164.8138  A5   220       D5   293.6648  G5   391.9954  B6   493.8833  E6   659.2551
    21  G3   97.9986   C4   130.8128  F4   174.6141  Bb5  233.0819  D#5  311.127   G#5  415.3047  C6   523.2511  F6   698.4565
    22  G#3  103.8262  C#4  138.5913  F#4  184.9972  B5   246.9417  E5   329.6276  A6   440       C#6  554.3653  F#6  739.9888
    23  A4   110       D4   146.8324  G4   195.9977  C5   261.6256  F5   349.2282  Bb6  466.1638  D6   587.3295  G6   783.9909
    24  Bb4  116.5409  D#4  155.5635  G#5  207.6523  C#5  277.1826  F#5  269.9944  B6   493.8833  D#6  622.254   G#6  830.6094
#EDIT
-7 Frets
    S   8              7              6              5              4              3              2              1

    0   B2   30.86771  E2   41.20344  A3   55        D3   73.41619  G3   97.99886  C4   130.8128  E4   164.8138  A5   220
    1   C2   32.7032   F2   43.65353  Bb3  58.27047  D#3  77.78175  G#3  103.8262  C#4  138.5913  F4   174.6141  Bb5  233.0819
    2   C#2  34.64783  F#2  46.2493   B3   61.73541  E3   82.40689  A4   110       D4   146.8324  F#4  184.9972  B5   246.9417
    3   D2   36.7081   G2   48.99943  C3   65.40639  F3   87.30706  Bb4  116.5409  D#4  155.5635  G4   195.9977  C5   261.6256
    4   D#2  38.89087  G#2  51.91309  C#3  69.29566  F#3  92.49861  B4   123.4708  E4   164.8138  G#4  207.6523  C#5  277.1826
    5   E2   41.20344  A3   55        D3   73.41619  G3   97.99886  C4   130.8128  F4   174.6141  A5   220       D5   293.6648
    6   F2   43.65353  Bb3  58.27047  D#3  77.78175  G#3  103.8262  C#4  138.5913  F#4  184.9972  Bb5  233.0819  D#5  311.127
    7   F#2  46.2493   B3   61.73541  E3   82.40689  A4   110       D4   146.8324  G4   195.9977  B5   246.9417  E5   329.6276
    8   G2   48.99943  C3   65.40639  F3   87.30706  Bb4  116.5409  D#4  155.5635  G#4  207.6523  C5   261.6256  F5   349.2282
    9   G#2  51.91309  C#3  69.29566  F#3  92.49861  B4   123.4708  E4   164.8138  A5   220       C#5  277.1826  F#5  369.9944
    10  A3   55        D3   73.41619  G3   97.99886  C4   130.8128  F4   174.6141  Bb5  233.0819  D5   293.6648  G5   391.9954
    11  Bb3  58.27047  D#3  77.78175  G#3  103.8262  C#4  138.5913  F#4  184.9972  B5   246.9417  D#5  311.127   G#5  415.3047
    12  B3   61.73541  E3   82.40689  A4   110       D4   146.8324  G4   195.9977  C5   261.6256  E5   329.6276  A6   440
    13  C3   65.40639  F3   87.30706  Bb4  116.5409  D#4  155.5635  G#4  207.6523  C#5  277.1826  F5   349.2282  Bb6  466.1638
    14  C#2  69.29566  F#3  92.49861  B4   123.4708  E4   164.8324  A5   220       D5   293.6648  F#5  369.9944  B6   493.8833
    15  D3   73.41619  G3   97.99886  C4   130.8128  F4   174.6141  Bb5  233.0819  D#5  311.127   G5   391.9954  C6   523.2511
    16  D#3  77.78175  G#3  103.8262  C#4  138.5913  F#4  184.9972  B5   246.9417  E5   329.6276  G#5  415.3047  C#6  554.3653
    17  E3   82.40689  A4   110       D4   146.8324  G4   195.9977  C5   261.6256  F5   349.2282  A6   440       D6   587.3295
    18  F3   87.30706  Bb4  116.5409  D#4  155.5635  G#4  207.6523  C#5  277.1826  F#5  369.9944  Bb6  466.1638  D#6  622.254
    19  F#3  92.49861  B4   123.4708  E4   164.8138  A5   220       D5   293.6648  G5   391.9954  B6   493.8833  E6   659.2551
    20  G3   97.9986   C4   130.8128  F4   174.6141  Bb5  233.0819  D#5  311.127   G#5  415.3047  C6   523.2511  F6   698.4565
    21  G#3  103.8262  C#4  138.5913  F#4  184.9972  B5   246.9417  E5   329.6276  A6   440       C#6  554.3653  F#6  739.9888
    22  A4   110       D4   146.8324  G4   195.9977  C5   261.6256  F5   349.2282  Bb6  466.1638  D6   587.3295  G6   783.9909
